Organization,Year,Language,Bytes
microsoft,2019,Jupyter Notebook,96242
microsoft,2019,Python,29396
microsoft,2019,C#,90665
microsoft,2019,TypeScript,2239
microsoft,2019,PowerShell,46832
microsoft,2019,AL,11520
microsoft,2019,TSQL,7463
microsoft,2019,TypeScript,9113883
microsoft,2019,HTML,474431
microsoft,2019,CSS,176973
microsoft,2019,C++,118625
microsoft,2019,Objective-C,66154
microsoft,2019,JavaScript,62311
microsoft,2019,Shell,39958
microsoft,2019,Java,20119
microsoft,2019,C,7890
microsoft,2019,PowerShell,4653
microsoft,2019,Python,3792
microsoft,2019,Svelte,3738
microsoft,2019,C#,3406
microsoft,2019,Vue,3348
microsoft,2019,CMake,2571
microsoft,2019,Makefile,377
microsoft,2019,Batchfile,169
microsoft,2019,TypeScript,1348594
microsoft,2019,JavaScript,314271
microsoft,2019,Kotlin,43747
microsoft,2019,MDX,42335
microsoft,2019,Objective-C,33152
microsoft,2019,Swift,26855
microsoft,2019,Objective-C++,23465
microsoft,2019,Rust,23463
microsoft,2019,CSS,9266
microsoft,2019,Ruby,8766
microsoft,2019,C++,7981
microsoft,2019,Shell,4716
microsoft,2019,C,837
microsoft,2019,Python,348759
microsoft,2019,Batchfile,1389
microsoft,2019,Python,926533
microsoft,2019,Shell,4172
microsoft,2019,Python,61549
microsoft,2019,Shell,172
microsoft,2019,Go,384718
microsoft,2019,TypeScript,128058
microsoft,2019,Makefile,69
microsoft,2019,C#,33719
microsoft,2019,PowerShell,28285
microsoft,2019,C++,119318
microsoft,2019,PowerShell,376
microsoft,2019,TypeScript,52700
microsoft,2019,JavaScript,297
microsoft,2019,C#,503561
microsoft,2019,Shell,493
microsoft,2019,TypeScript,176201
microsoft,2019,Java,10807
microsoft,2019,Kotlin,10261
microsoft,2019,Objective-C,10022
microsoft,2019,Ruby,5658
microsoft,2019,C++,3724
microsoft,2019,JavaScript,3433
microsoft,2019,Starlark,602
microsoft,2019,C,451
microsoft,2019,Swift,284
microsoft,2019,C#,1661813
microsoft,2019,Python,840286
microsoft,2019,TypeScript,543561
microsoft,2019,HTML,77628
microsoft,2019,Bicep,31187
microsoft,2019,Shell,8909
microsoft,2019,JavaScript,3335
microsoft,2019,Batchfile,3006
microsoft,2019,Dockerfile,2114
microsoft,2019,CSS,1648
microsoft,2019,Shell,30545
microsoft,2019,Dockerfile,4951
microsoft,2019,Bicep,1073
microsoft,2019,PowerShell,11171
microsoft,2019,TypeScript,4263
microsoft,2019,Makefile,69
microsoft,2019,TypeScript,8762
microsoft,2019,Makefile,69
microsoft,2019,PowerShell,405602
microsoft,2019,C#,20086
microsoft,2019,Shell,8384
microsoft,2019,JavaScript,153900
microsoft,2019,Go,101542
microsoft,2019,CSS,2290
microsoft,2019,HTML,1812
microsoft,2019,C#,79591
microsoft,2019,TSQL,498883
microsoft,2019,PowerShell,25457
microsoft,2019,C#,151524
microsoft,2019,Shell,6067
microsoft,2019,TypeScript,1543355
microsoft,2019,SCSS,92390
microsoft,2019,Python,76455
microsoft,2019,JavaScript,4734
microsoft,2019,Shell,3165
microsoft,2019,HTML,1796
microsoft,2019,Dockerfile,703
microsoft,2019,CSS,190
microsoft,2019,Procfile,54
microsoft,2019,PowerShell,65881
microsoft,2019,C#,15610154
microsoft,2019,TSQL,548685
microsoft,2019,C++,310660
microsoft,2019,Perl,57724
microsoft,2019,Batchfile,3724
microsoft,2019,C,800
microsoft,2019,PowerShell,647
microsoft,2019,Rust,250179
microsoft,2019,C++,456418
microsoft,2019,Batchfile,16701
microsoft,2019,C,1271
microsoft,2019,Python,1787664
microsoft,2019,Jupyter Notebook,614431
microsoft,2019,Cython,118340
microsoft,2019,C++,92082
microsoft,2019,HTML,33287
microsoft,2019,Jinja,7707
microsoft,2019,Shell,4236
microsoft,2019,CSS,3903
microsoft,2019,Batchfile,2362
microsoft,2019,Dockerfile,593
microsoft,2019,Lua,131
microsoft,2019,Makefile,92
microsoft,2020,Jupyter Notebook,1442272
microsoft,2020,Python,263208
microsoft,2020,C#,5652
microsoft,2020,HTML,2646
microsoft,2020,PowerShell,23354
microsoft,2020,TypeScript,74280
microsoft,2020,SCSS,50445
microsoft,2020,Python,8592
microsoft,2020,HTML,6572
microsoft,2020,CSS,872
microsoft,2020,C#,719689
microsoft,2020,PowerShell,20709
microsoft,2020,C++,1774796
microsoft,2020,C,164215
microsoft,2020,HLSL,6698
microsoft,2020,CMake,6575
microsoft,2020,Batchfile,1270
microsoft,2020,C++,507831
microsoft,2020,HLSL,4777
microsoft,2020,CMake,1298
microsoft,2020,Batchfile,896
microsoft,2020,HTML,976943
microsoft,2020,Python,228194
microsoft,2020,JavaScript,26254
microsoft,2020,CSS,3852
microsoft,2020,Java,109495
microsoft,2020,Python,98443
microsoft,2020,Shell,52313
microsoft,2020,HTML,6250
microsoft,2020,JavaScript,240918
microsoft,2020,HTML,107944
microsoft,2020,CSS,78218
microsoft,2020,Python,30255
microsoft,2020,HTML,182630
microsoft,2020,TypeScript,181693
microsoft,2020,JavaScript,1999
microsoft,2020,Python,6533240
microsoft,2020,Cython,208772
microsoft,2020,Shell,129283
microsoft,2020,C++,103154
microsoft,2020,Roff,55486
microsoft,2020,Perl,6637
microsoft,2020,Makefile,5115
microsoft,2020,HTML,3090
microsoft,2020,Batchfile,3086
microsoft,2020,C,2938
microsoft,2020,Python,165714
microsoft,2020,Shell,2005
microsoft,2020,TypeScript,308664
microsoft,2020,JavaScript,202063
microsoft,2020,C++,64439
microsoft,2020,Kotlin,54390
microsoft,2020,Swift,49317
microsoft,2020,Ruby,24419
microsoft,2020,Objective-C,7651
microsoft,2020,Shell,4363
microsoft,2020,C,3486
microsoft,2020,Objective-C++,1936
microsoft,2020,CMake,1560
microsoft,2020,PowerShell,684
microsoft,2020,Java,220
microsoft,2020,C#,136138
microsoft,2020,HTML,7015
microsoft,2020,Python,67803
microsoft,2020,Shell,3863
microsoft,2020,Dockerfile,1340
microsoft,2020,JavaScript,93929
microsoft,2020,CSS,73581
microsoft,2020,C#,52665
microsoft,2020,PowerShell,4663
microsoft,2020,HTML,3037
microsoft,2020,Smarty,1226
microsoft,2020,Dockerfile,612
microsoft,2020,JavaScript,437011
microsoft,2020,Python,224100
microsoft,2020,HTML,10227
microsoft,2020,Dockerfile,1018
microsoft,2020,Batchfile,665
microsoft,2020,C#,4099630
microsoft,2020,JavaScript,3775927
microsoft,2020,TypeScript,61425
microsoft,2020,HTML,53928
microsoft,2020,Shell,7045
microsoft,2020,CSS,612
microsoft,2020,PowerShell,412
microsoft,2020,PowerShell,8373
microsoft,2020,Bicep,3141
microsoft,2020,Jupyter Notebook,192365
microsoft,2020,Python,115165
microsoft,2020,TypeScript,34432
microsoft,2020,MATLAB,3034
microsoft,2020,C#,56783
microsoft,2020,C++,863375
microsoft,2020,C,454793
microsoft,2020,JavaScript,108348
microsoft,2020,PowerShell,26507
microsoft,2020,Roff,7696
microsoft,2020,Python,4718
microsoft,2020,CMake,1034
microsoft,2020,Python,69224
microsoft,2020,Shell,2744
microsoft,2020,Mustache,684
microsoft,2020,C#,87897
microsoft,2020,C++,32984
microsoft,2020,TypeScript,51562
microsoft,2020,JavaScript,12431
microsoft,2020,CSS,533
microsoft,2020,HTML,410
microsoft,2020,HTML,10782
microsoft,2020,Python,69260
microsoft,2020,Shell,2901
microsoft,2020,TypeScript,4219
microsoft,2020,JavaScript,235
microsoft,2020,PowerShell,20127
microsoft,2020,TypeScript,8685
microsoft,2020,JavaScript,657
microsoft,2020,TypeScript,346663
microsoft,2020,JavaScript,28618
microsoft,2020,PowerShell,4131
microsoft,2020,HTML,3202
microsoft,2020,TypeScript,258
microsoft,2020,JavaScript,229
microsoft,2020,TypeScript,10005
microsoft,2020,TypeScript,240243
microsoft,2020,JavaScript,5813
microsoft,2020,TypeScript,528287
microsoft,2020,JavaScript,3532
microsoft,2020,Java,145610
microsoft,2020,Swift,702315
microsoft,2020,C,4245
microsoft,2020,Objective-C,3844
microsoft,2020,C++,774
microsoft,2020,Kotlin,676600
microsoft,2020,PowerShell,11660
microsoft,2020,C#,510506
microsoft,2020,HTML,190771
microsoft,2020,Python,174532
microsoft,2020,JavaScript,156543
microsoft,2020,PowerShell,41352
microsoft,2020,Shell,4495
microsoft,2020,Dockerfile,1690
microsoft,2020,ASP.NET,150
microsoft,2020,C++,274235
microsoft,2020,CMake,19221
microsoft,2020,TypeScript,8497889
microsoft,2020,C#,3258405
microsoft,2020,ANTLR,10799
microsoft,2020,PowerShell,17976
microsoft,2020,HTML,168620
microsoft,2020,Python,40652
microsoft,2020,JavaScript,23187
microsoft,2020,Objective-C,12828
microsoft,2020,CSS,11210
microsoft,2020,Swift,6370
microsoft,2020,C,4345
microsoft,2020,Ruby,946
microsoft,2020,Shell,391
microsoft,2020,TypeScript,11928
microsoft,2020,JavaScript,1692
microsoft,2020,Kotlin,202272
microsoft,2020,TypeScript,387065
microsoft,2020,JavaScript,15665
microsoft,2020,Shell,8129
microsoft,2020,Dockerfile,1424
microsoft,2020,C#,163809
microsoft,2020,JavaScript,7233
microsoft,2020,Python,2169396
microsoft,2020,Shell,82648
microsoft,2020,HTML,1659992
microsoft,2020,PowerShell,1658138
microsoft,2020,Jupyter Notebook,782041
microsoft,2020,Bicep,411544
microsoft,2020,Shell,171136
microsoft,2020,HCL,158829
microsoft,2020,Python,28212
microsoft,2020,Liquid,21718
microsoft,2020,Smarty,2858
microsoft,2020,Dockerfile,1414
microsoft,2020,TypeScript,46800
microsoft,2020,JavaScript,918
microsoft,2020,TypeScript,25692
microsoft,2020,JavaScript,730
microsoft,2020,Python,144136
microsoft,2020,Shell,2678
microsoft,2020,HTML,106
microsoft,2020,C#,93675
microsoft,2020,Java,35844
microsoft,2020,JavaScript,31571
microsoft,2020,Python,26549
microsoft,2020,Batchfile,22865
microsoft,2020,PowerShell,16827
microsoft,2020,Python,231405
microsoft,2020,C#,876445
microsoft,2020,HCL,8117
microsoft,2020,Shell,6098
microsoft,2020,Dockerfile,4691
microsoft,2020,Mustache,1048
microsoft,2020,C#,117778
microsoft,2020,PowerShell,84658
microsoft,2020,Dockerfile,897
microsoft,2020,Batchfile,646
microsoft,2020,Visual Basic .NET,279
microsoft,2020,Jupyter Notebook,3039730
microsoft,2020,Python,852765
microsoft,2020,JavaScript,396799
microsoft,2020,SCSS,204020
microsoft,2020,HTML,199226
microsoft,2020,CSS,136465
microsoft,2020,Perl,31737
microsoft,2020,Shell,28842
microsoft,2020,TeX,28752
microsoft,2020,Emacs Lisp,17034
microsoft,2020,Smalltalk,1892
microsoft,2020,Ruby,1649
microsoft,2020,NewLisp,1582
microsoft,2020,Makefile,616
microsoft,2020,Slash,278
microsoft,2020,Dockerfile,190
microsoft,2020,SystemVerilog,184
microsoft,2020,Jupyter Notebook,1544324
microsoft,2020,Python,221754
microsoft,2020,Shell,12231
microsoft,2020,C#,1242881
microsoft,2020,TSQL,11195
microsoft,2020,PowerShell,5411
microsoft,2020,Python,6355911
microsoft,2020,PowerShell,11191
microsoft,2020,Dockerfile,4592
microsoft,2020,Shell,3542
microsoft,2020,C#,2513146
microsoft,2020,PowerShell,69277
microsoft,2020,MATLAB,19796
microsoft,2020,C#,274599
microsoft,2020,CMake,8310
microsoft,2020,C,2577
microsoft,2020,C#,974166
microsoft,2020,HTML,428355
microsoft,2020,Shell,4911
microsoft,2020,Dockerfile,2425
microsoft,2020,TypeScript,101958
microsoft,2020,JavaScript,1294
microsoft,2020,C#,238759
microsoft,2020,Python,47192
microsoft,2020,Vue,30631
microsoft,2020,HTML,29289
microsoft,2020,CSS,10638
microsoft,2020,JavaScript,1517
microsoft,2020,Dockerfile,1125
microsoft,2020,Python,582862
microsoft,2020,C,31840
microsoft,2020,Cuda,29752
microsoft,2020,C++,23639
microsoft,2020,Shell,640
microsoft,2020,C#,45499
microsoft,2020,HTML,30934
microsoft,2020,CSS,5309
microsoft,2020,Shell,69
microsoft,2020,Python,171061
microsoft,2020,Rich Text Format,184825
microsoft,2020,C#,21935
microsoft,2020,Python,50329
microsoft,2020,TypeScript,196123
microsoft,2020,JavaScript,2427
microsoft,2020,CSS,1972
microsoft,2020,Python,950100
microsoft,2020,Jupyter Notebook,116212
microsoft,2020,Makefile,8234
microsoft,2020,JavaScript,2803
microsoft,2020,Dockerfile,1619
microsoft,2020,CSS,367
microsoft,2020,Python,9120
microsoft,2020,C#,3398
microsoft,2020,ShaderLab,699
microsoft,2020,Python,5882882
microsoft,2020,Shell,66203
microsoft,2020,Jupyter Notebook,52653
microsoft,2020,Cuda,36414
microsoft,2020,JavaScript,16688
microsoft,2020,C++,15854
microsoft,2020,Cython,8858
microsoft,2020,CSS,5872
microsoft,2020,Lua,4210
microsoft,2020,Dockerfile,3781
microsoft,2020,Makefile,1868
microsoft,2020,Batchfile,805
microsoft,2020,C,91889
microsoft,2020,Assembly,27169
microsoft,2020,Makefile,5089
microsoft,2020,Tcl,1848
microsoft,2020,Shell,239
microsoft,2020,JavaScript,3502
microsoft,2020,Jupyter Notebook,169556
microsoft,2020,TSQL,2698
microsoft,2020,Jupyter Notebook,264932
microsoft,2020,TSQL,3123
microsoft,2020,Shell,2315
microsoft,2020,Jupyter Notebook,21240583
microsoft,2020,TSQL,50673
microsoft,2020,Shell,3091
microsoft,2020,Dockerfile,400
microsoft,2020,Batchfile,26
microsoft,2020,Jupyter Notebook,21392213
microsoft,2020,TSQL,49406
microsoft,2020,Shell,5851
microsoft,2020,PowerShell,4326
microsoft,2020,Java,3794
microsoft,2020,Batchfile,518
microsoft,2020,Dockerfile,214
microsoft,2020,Jupyter Notebook,388294
microsoft,2020,C#,47536
microsoft,2020,Python,32391
microsoft,2020,HTML,11523
microsoft,2020,C#,10225
microsoft,2020,PowerShell,2375
microsoft,2020,CSS,1039
microsoft,2020,JavaScript,226
microsoft,2020,Jupyter Notebook,1796900
microsoft,2020,TSQL,7689
microsoft,2020,Java,4813
microsoft,2020,Batchfile,2953
microsoft,2020,C#,4635377
microsoft,2020,F*,2047549
microsoft,2020,Dafny,1140820
microsoft,2020,C,560433
microsoft,2020,C++,104778
microsoft,2020,Boogie,62258
microsoft,2020,Makefile,43496
microsoft,2020,Python,31705
microsoft,2020,LLVM,24812
microsoft,2020,TypeScript,9915
microsoft,2020,Batchfile,9220
microsoft,2020,Dockerfile,2767
microsoft,2020,CSS,2415
microsoft,2020,JavaScript,1240
microsoft,2020,Shell,433
microsoft,2020,TypeScript,275300
microsoft,2020,CSS,13056
microsoft,2020,JavaScript,6192
microsoft,2020,GLSL,2502
microsoft,2020,C++,169241
microsoft,2020,CMake,17988
microsoft,2020,C,3264
microsoft,2020,Python,1722
microsoft,2020,Shell,189
microsoft,2020,C#,187367
microsoft,2020,PowerShell,5133
microsoft,2020,Bicep,3982
microsoft,2020,C#,306885
microsoft,2020,PowerShell,14889
microsoft,2020,Bicep,8166
microsoft,2020,Dockerfile,3934
microsoft,2020,Go,311991
microsoft,2020,Shell,20257
microsoft,2020,Makefile,18407
microsoft,2020,Python,10798
microsoft,2020,Dockerfile,1357
microsoft,2020,Starlark,1102
microsoft,2020,TypeScript,571388
microsoft,2020,JavaScript,747
microsoft,2020,Batchfile,81
microsoft,2020,TypeScript,593760
microsoft,2020,JavaScript,49612
microsoft,2020,Swift,1993940
microsoft,2020,Ruby,19139
microsoft,2020,Shell,12133
microsoft,2020,Objective-C,265
microsoft,2020,C,104
microsoft,2020,PowerShell,17792
microsoft,2020,C++,7418
microsoft,2020,Prolog,1048
microsoft,2020,Python,70947
microsoft,2020,Shell,36
microsoft,2020,TypeScript,232009
microsoft,2020,JavaScript,222927
microsoft,2020,SCSS,157406
microsoft,2020,CSS,420
microsoft,2020,Dockerfile,378
microsoft,2020,Python,450922
microsoft,2020,HTML,255962
microsoft,2020,Jupyter Notebook,172819
microsoft,2020,Python,14123
microsoft,2020,C,677290
microsoft,2020,Python,299813
microsoft,2020,Assembly,222909
microsoft,2020,C++,111100
microsoft,2020,MATLAB,43224
microsoft,2020,Mercury,30940
microsoft,2020,Makefile,22770
microsoft,2020,Objective-C,6203
microsoft,2020,Sage,5169
microsoft,2020,SWIG,4040
microsoft,2020,M,3734
microsoft,2020,POV-Ray SDL,3643
microsoft,2020,C#,10137
microsoft,2020,C++,159361
microsoft,2020,CMake,2641
microsoft,2020,Shell,452
microsoft,2020,TypeScript,24930
microsoft,2020,JavaScript,944
microsoft,2020,Jupyter Notebook,13616392
microsoft,2020,R,30674
microsoft,2020,TSQL,13368
microsoft,2020,TypeScript,817872
microsoft,2020,JavaScript,5488
microsoft,2020,TypeScript,473592
microsoft,2020,SCSS,71457
microsoft,2020,C#,21984
microsoft,2020,Shell,10670
microsoft,2020,JavaScript,4944
microsoft,2020,CSS,1115
microsoft,2020,HTML,593
microsoft,2020,PowerShell,1255
microsoft,2020,TypeScript,441801
microsoft,2020,JavaScript,4071
microsoft,2020,Shell,1260
microsoft,2020,Shell,2794
microsoft,2020,Dockerfile,152
microsoft,2020,C++,5230715
microsoft,2020,Python,697068
microsoft,2020,Jupyter Notebook,66488
microsoft,2020,CMake,36321
microsoft,2020,Shell,28157
microsoft,2020,Perl,28150
microsoft,2020,Cuda,14208
microsoft,2020,Dockerfile,9151
microsoft,2020,HLSL,8314
microsoft,2020,C,4591
microsoft,2020,Batchfile,1286
microsoft,2020,PureBasic,405
microsoft,2020,Makefile,158
microsoft,2020,C++,293812
microsoft,2020,CMake,1017
microsoft,2020,Shell,242
microsoft,2020,Python,62120
microsoft,2020,Shell,5981
microsoft,2020,CSS,1786660
microsoft,2020,PowerShell,147477
microsoft,2020,TypeScript,90080
microsoft,2020,C#,72546
microsoft,2020,JavaScript,68470
microsoft,2020,Shell,59945
microsoft,2020,Jupyter Notebook,51639
microsoft,2020,HTML,39508
microsoft,2020,Python,19308
microsoft,2020,Mustache,5421
microsoft,2020,Dockerfile,4569
microsoft,2020,Scala,3410
microsoft,2020,TSQL,2286
microsoft,2020,TypeScript,3576
microsoft,2020,Makefile,69
microsoft,2020,TypeScript,8718
microsoft,2020,JavaScript,320
microsoft,2020,Ruby,72
microsoft,2020,Makefile,69
microsoft,2020,TypeScript,39090
microsoft,2020,Makefile,69
microsoft,2020,C++,39140
microsoft,2020,Inno Setup,7462
microsoft,2020,C,2121
microsoft,2020,TypeScript,5462
microsoft,2020,Ruby,72
microsoft,2020,Makefile,69
microsoft,2020,TypeScript,44713
microsoft,2020,Ruby,72
microsoft,2020,Makefile,69
microsoft,2020,Python,1372954
microsoft,2020,Jupyter Notebook,131365
microsoft,2020,Makefile,30143
microsoft,2020,Shell,29303
microsoft,2020,PowerShell,12081
microsoft,2020,Dockerfile,7738
microsoft,2020,Mako,911
microsoft,2020,Batchfile,202
microsoft,2020,TypeScript,270719
microsoft,2020,Python,29927
microsoft,2020,Shell,3041
microsoft,2020,MDX,18214816
microsoft,2020,JavaScript,166047
microsoft,2020,TypeScript,84772
microsoft,2020,CSS,62840
microsoft,2020,Rust,124975
microsoft,2020,Shell,262
microsoft,2020,Jupyter Notebook,18361
microsoft,2020,Python,8576
microsoft,2020,C#,151833
microsoft,2020,HTML,37418
microsoft,2020,CSS,2332
microsoft,2020,JavaScript,226
microsoft,2020,C,338959
microsoft,2020,TypeScript,63570
microsoft,2020,JavaScript,20132
microsoft,2020,Makefile,17257
microsoft,2020,Tcl,1848
microsoft,2020,Shell,1593
microsoft,2020,CMake,1219
microsoft,2020,Assembly,379
microsoft,2020,Python,286509
microsoft,2020,Cuda,47125
microsoft,2020,C++,14052
microsoft,2020,C,5226
microsoft,2020,Dockerfile,2854
microsoft,2020,Shell,780
microsoft,2020,Python,1469431
microsoft,2020,Jupyter Notebook,77590
microsoft,2020,Shell,3311
microsoft,2020,Batchfile,2946
microsoft,2020,Dockerfile,1888
microsoft,2020,Python,61425
microsoft,2020,Python,3591819
microsoft,2020,Jupyter Notebook,386905
microsoft,2020,Shell,64098
microsoft,2020,Jsonnet,55517
microsoft,2020,Batchfile,9012
microsoft,2020,Makefile,2235
microsoft,2020,Dockerfile,743
microsoft,2020,C++,289038
microsoft,2020,JavaScript,233652
microsoft,2020,CSS,78042
microsoft,2020,HTML,49604
microsoft,2020,Python,13789
microsoft,2020,Go,23808
microsoft,2020,HCL,473
microsoft,2020,Python,6027
microsoft,2020,C++,6227511
microsoft,2020,C,263888
microsoft,2020,PowerShell,234805
microsoft,2020,HTML,215205
microsoft,2020,C#,183015
microsoft,2020,Batchfile,14011
microsoft,2020,Makefile,12891
microsoft,2020,XSLT,1137
microsoft,2020,PowerShell,220230
microsoft,2020,Batchfile,1871
microsoft,2020,PowerShell,2336
microsoft,2020,Dart,94402
microsoft,2020,HTML,3743
microsoft,2020,Ruby,2684
microsoft,2020,Swift,1387
microsoft,2020,Kotlin,164
microsoft,2020,Objective-C,38
microsoft,2020,C#,496304
microsoft,2020,Batchfile,297
microsoft,2020,Java,219746
microsoft,2020,PowerShell,2628
microsoft,2020,Shell,2461
microsoft,2020,Dockerfile,1183
microsoft,2020,C#,35316
microsoft,2020,Java,9983
microsoft,2020,TypeScript,212372
microsoft,2020,SCSS,13353
microsoft,2020,JavaScript,4322
microsoft,2020,Python,1581798
microsoft,2020,Shell,34258
microsoft,2020,Cuda,25791
microsoft,2020,Cython,9417
microsoft,2020,C++,7333
microsoft,2020,Lua,4210
microsoft,2020,Batchfile,805
microsoft,2020,Makefile,607
microsoft,2020,Kotlin,3101262
microsoft,2020,Java,67721
microsoft,2020,Shell,8996
microsoft,2020,PowerShell,55517
microsoft,2020,C++,115220
microsoft,2020,Java,28310
microsoft,2020,CMake,1694
microsoft,2020,TypeScript,97477
microsoft,2020,CSS,10708
microsoft,2020,HTML,8294
microsoft,2020,JavaScript,136
microsoft,2020,C#,584167
microsoft,2020,HTML,130057
microsoft,2020,CSS,7149
microsoft,2020,Dockerfile,1190
microsoft,2020,Jupyter Notebook,993116
